name	type	units	low_cutoff	high_cutoff	sampling_frequency	notch	resection	status_description	hemisphere	lobe	dataset
B37	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	central	trained
B38	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	central	trained
B39	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	parietal	trained
B40	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	parietal	trained
B41	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
B42	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
B43	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	central	trained
B44	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	central	trained
B45	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	central	trained
B46	ECOG	µV	0.08	300	1000	not applied	preserved	artifact	L	central	unused
B47	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	parietal	trained
B48	ECOG	µV	0.08	300	1000	not applied	preserved	artifact	L	parietal	unused
B49	ECOG	µV	0.08	300	1000	not applied	resected	spiking	L	temporal	other
B50	ECOG	µV	0.08	300	1000	not applied	resected	spiking	L	temporal	other
B51	ECOG	µV	0.08	300	1000	not applied	resected	spiking	L	temporal	other
B52	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	temporal	trained
B53	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	temporal	trained
B54	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	temporal	trained
B55	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	temporal	trained
B56	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	temporal	trained
B57	ECOG	µV	0.08	300	1000	not applied	resected	spiking	L	temporal	other
B58	ECOG	µV	0.08	300	1000	not applied	resected	spiking	L	temporal	other
B59	ECOG	µV	0.08	300	1000	not applied	resected	spiking	L	temporal	other
B60	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	temporal	trained
B61	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	temporal	trained
B62	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	temporal	trained
B63	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	temporal	trained
B64	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	temporal	trained
